codigo_postal,entidad_id,municipio,asentamiento,tipo_asentamiento,ciudad,municipio_id,asentamiento_id
50295,15,Toluca,Tlachaloya,Pueblo,,15106,383
50295,15,Toluca,San Carlos,Barrio,,15106,6977
50295,15,Toluca,San Carlos Autopan,Colonia,,15106,6978
50295,15,Toluca,San Jose La Costa,Ejido,,15106,6980
50295,15,Toluca,Sebastian Lerdo De Tejada,Colonia,,15106,6982
50295,15,Toluca,Tlachaloya 2A Seccion Centro,Colonia,,15106,6983
50295,15,Toluca,Aviacion Autopan,Colonia,,15106,6985
50295,15,Toluca,Balbuena,Barrio,,15106,6986
50295,15,Toluca,San Diego,Fraccionamiento,,15106,7053
50295,15,Toluca,Real De San Pablo,Fraccionamiento,,15106,7054
50295,15,Toluca,Galaxia Toluca,Fraccionamiento,,15106,7055
50295,15,Toluca,Cerrillo Piedras Blancas,Colonia,,15106,8290
50295,15,Toluca,Las Jaras San Nicolas,Colonia,,15106,8301
50295,15,Toluca,La Trinidad,Colonia,,15106,8302
50295,15,Toluca,Julian Escalante,Colonia,,15106,8303
50295,15,Toluca,Del Tejocote,Barrio,,15106,8304
50295,15,Toluca,San Mateo,Colonia,,15106,8305
50295,15,Toluca,San Jose Buenavista,Barrio,,15106,8306
50295,15,Toluca,Xicaltepec,Ejido,,15106,8311
50300,15,Acambay De Ruiz Castaneda,Villa De Acambay De Ruiz Castaneda Centro,Colonia,,15001,395
50300,15,Acambay De Ruiz Castaneda,El Triangulo,Colonia,,15001,8231
50300,15,Acambay De Ruiz Castaneda,Penasco De Dios,Colonia,,15001,8685
50300,15,Acambay De Ruiz Castaneda,Valle De Los Espejos,Colonia,,15001,8687
50303,15,Acambay De Ruiz Castaneda,Endeje,Pueblo,,15001,413
50303,15,Acambay De Ruiz Castaneda,Manuel Hinojosa,Fraccionamiento,,15001,5221
50303,15,Acambay De Ruiz Castaneda,Constituyentes,Colonia,,15001,8679
50304,15,Acambay De Ruiz Castaneda,Penascos Residencial,Fraccionamiento,,15001,6
50304,15,Acambay De Ruiz Castaneda,Loma Alta,Colonia,,15001,7
50304,15,Acambay De Ruiz Castaneda,Reforma,Colonia,,15001,8
50304,15,Acambay De Ruiz Castaneda,Los Pinos,Colonia,,15001,8683
50305,15,Acambay De Ruiz Castaneda,Independencia,Colonia,,15001,8681
50305,15,Acambay De Ruiz Castaneda,La Camelia,Colonia,,15001,8682
50305,15,Acambay De Ruiz Castaneda,Ninos Heroes,Colonia,,15001,8684
50306,15,Acambay De Ruiz Castaneda,El Nogal,Colonia,,15001,8680
50306,15,Acambay De Ruiz Castaneda,Revolucion,Colonia,,15001,8686
50310,15,Acambay De Ruiz Castaneda,Esdoca Barrio I,Barrio,,15001,4
50310,15,Acambay De Ruiz Castaneda,Esdoca (Esdoca Centro),Pueblo,,15001,414
50310,15,Acambay De Ruiz Castaneda,Botidi,Colonia,,15001,415
50310,15,Acambay De Ruiz Castaneda,Dongu Barrio Dos,Barrio,,15001,6597
50310,15,Acambay De Ruiz Castaneda,La Cumbre,Rancheria,,15001,8671
50313,15,Acambay De Ruiz Castaneda,Dateje,Pueblo,,15001,396
50313,15,Acambay De Ruiz Castaneda,Ganzda,Pueblo,,15001,399
50313,15,Acambay De Ruiz Castaneda,Loma Linda,Pueblo,,15001,417
50313,15,Acambay De Ruiz Castaneda,Hacienda Toto,Rancho,,15001,420
50314,15,Acambay De Ruiz Castaneda,Barrancas,Pueblo,,15001,418
50314,15,Acambay De Ruiz Castaneda,Buenavista,Pueblo,,15001,419
50314,15,Acambay De Ruiz Castaneda,Bovini,Pueblo,,15001,421
50314,15,Acambay De Ruiz Castaneda,La Huerta,Pueblo,,15001,463
50314,15,Acambay De Ruiz Castaneda,Las Golondrinas,Rancheria,,15001,464
50314,15,Acambay De Ruiz Castaneda,Las Pomas Ejido De Dateje,Rancheria,,15001,8675
50315,15,Acambay De Ruiz Castaneda,Las Arenas (San Agustin),Pueblo,,15001,406
50315,15,Acambay De Ruiz Castaneda,Mado Sector Dos,Rancheria,,15001,460
50315,15,Acambay De Ruiz Castaneda,Los Pilares,Pueblo,,15001,465
50315,15,Acambay De Ruiz Castaneda,Santa Maria Las Arenas,Rancheria,,15001,6590
50315,15,Acambay De Ruiz Castaneda,Las Trojes,Pueblo,,15001,7324
50315,15,Acambay De Ruiz Castaneda,Santa Maria Las Arenas Dos,Rancheria,,15001,8678
50323,15,Acambay De Ruiz Castaneda,Boshi Grande,Pueblo,,15001,429
50324,15,Acambay De Ruiz Castaneda,La Manga,Pueblo,,15001,401
50324,15,Acambay De Ruiz Castaneda,Mado Sector Uno,Rancheria,,15001,461
50324,15,Acambay De Ruiz Castaneda,San Antonio Las Palmas,Rancheria,,15001,462
50325,15,Acambay De Ruiz Castaneda,San Juanico Sector Uno,Pueblo,,15001,403
50325,15,Acambay De Ruiz Castaneda,San Nicolas Acambay,Pueblo,,15001,426
50325,15,Acambay De Ruiz Castaneda,La Venta (Barrio La Venta),Rancheria,,15001,427
50325,15,Acambay De Ruiz Castaneda,San Juanico Sector Dos,Pueblo,,15001,428
50326,15,Acambay De Ruiz Castaneda,La Caridad,Pueblo,,15001,400
50326,15,Acambay De Ruiz Castaneda,San Ildefonso (San Ildefonso Yolotepec),Pueblo,,15001,412
50326,15,Acambay De Ruiz Castaneda,Boshi Chiquito,Pueblo,,15001,430
50330,15,Acambay De Ruiz Castaneda,San Pedro De Los Metates,Pueblo,,15001,404
50333,15,Acambay De Ruiz Castaneda,Pathe,Pueblo,,15001,402
50333,15,Acambay De Ruiz Castaneda,Boshindo,Pueblo,,15001,422
50333,15,Acambay De Ruiz Castaneda,Hondiga,Rancheria,,15001,424
50333,15,Acambay De Ruiz Castaneda,Agua Limpia,Pueblo,,15001,425
50333,15,Acambay De Ruiz Castaneda,Deshpe,Pueblo,,15001,7325
50334,15,Acambay De Ruiz Castaneda,El Medrano,Rancheria,,15001,8672
50335,15,Acambay De Ruiz Castaneda,El Fresadero,Rancho,,15001,5
50335,15,Acambay De Ruiz Castaneda,Chanteje,Rancheria,,15001,423
50335,15,Acambay De Ruiz Castaneda,La Estancia Sector I,Pueblo,,15001,431
50335,15,Acambay De Ruiz Castaneda,La Estancia Sector Ii,Pueblo,,15001,432
50335,15,Acambay De Ruiz Castaneda,Las Chivas (El Cerro),Rancheria,,15001,8677
50336,15,Acambay De Ruiz Castaneda,Loma De San Angel,Pueblo,,15001,408
50336,15,Acambay De Ruiz Castaneda,La Laguna,Pueblo,,15001,409
50336,15,Acambay De Ruiz Castaneda,San Jose Bocto,Pueblo,,15001,411
50337,15,Acambay De Ruiz Castaneda,La Esperanza,Rancho,,15001,407
50337,15,Acambay De Ruiz Castaneda,La Soledad,Pueblo,,15001,410
50337,15,Acambay De Ruiz Castaneda,Pueblo Nuevo,Pueblo,,15001,457
50340,15,Acambay De Ruiz Castaneda,Guadalupe,Barrio,,15001,450
50340,15,Acambay De Ruiz Castaneda,Cerrito De Tixmadeje,Pueblo,,15001,454
50343,15,Acambay De Ruiz Castaneda,Hermosa Provincia,Barrio,,15001,3
50343,15,Acambay De Ruiz Castaneda,Doxteje Centro,Pueblo,,15001,451
50343,15,Acambay De Ruiz Castaneda,Santa Maria Tixmadeje (Tixmadeje Grande),Pueblo,,15001,452
50343,15,Acambay De Ruiz Castaneda,Tixmadeje Grande Barrio Ii,Pueblo,,15001,453
50343,15,Acambay De Ruiz Castaneda,Tixmadeje Chiquito,Pueblo,,15001,455
50343,15,Acambay De Ruiz Castaneda,Doxteje Barrio Ii,Barrio,,15001,6595
50343,15,Acambay De Ruiz Castaneda,Doxteje Barrio I,Barrio,,15001,6596
50343,15,Acambay De Ruiz Castaneda,Candeje,Barrio,,15001,8666
50343,15,Acambay De Ruiz Castaneda,El Pedregal De Tixmadeje,Rancheria,,15001,8667
50343,15,Acambay De Ruiz Castaneda,La Providencia,Rancheria,,15001,8824
50344,15,Acambay De Ruiz Castaneda,La Florida,Pueblo,,15001,456
50344,15,Acambay De Ruiz Castaneda,El Ermitano,Pueblo,,15001,458
50344,15,Acambay De Ruiz Castaneda,La Palma,Pueblo,,15001,459
50344,15,Acambay De Ruiz Castaneda,Tixmadeje,Ejido,,15001,8676
50344,15,Acambay De Ruiz Castaneda,Detina,Ejido,,15001,8825
50345,15,Acambay De Ruiz Castaneda,Detina (San Antonio Detina),Pueblo,,15001,397
50345,15,Acambay De Ruiz Castaneda,Dongu (Dongu Centro),Pueblo,,15001,398
50345,15,Acambay De Ruiz Castaneda,Dongu Puerto,Rancheria,,15001,416
50345,15,Acambay De Ruiz Castaneda,Dongu Barrio Uno,Barrio,,15001,6598
50345,15,Acambay De Ruiz Castaneda,Huamango (La Mesa De San Miguel Huamango),Colonia,,15001,7322
50350,15,Acambay De Ruiz Castaneda,Boti (Boti Agostadero),Rancheria,,15001,438
50350,15,Acambay De Ruiz Castaneda,Los Sauces,Pueblo,,15001,440
50350,15,Acambay De Ruiz Castaneda,La Nopalera,Barrio,,15001,8668
50353,15,Acambay De Ruiz Castaneda,Rincon De San Francisco Shaxni,Rancheria,,15001,2
50353,15,Acambay De Ruiz Castaneda,Puentecillas,Pueblo,,15001,435
50353,15,Acambay De Ruiz Castaneda,Canada Del Gallo,Pueblo,,15001,446
50353,15,Acambay De Ruiz Castaneda,Rincon De Juando,Rancheria,,15001,6591
50353,15,Acambay De Ruiz Castaneda,Loma De Enmedio,Rancheria,,15001,6593
50354,15,Acambay De Ruiz Castaneda,La Teresa (Santa Teresa),Pueblo,,15001,439
50354,15,Acambay De Ruiz Castaneda,Conejeras,Pueblo,,15001,441
50354,15,Acambay De Ruiz Castaneda,Muyteje,Pueblo,,15001,449
50355,15,Acambay De Ruiz Castaneda,La Loma (Santa Maria La Loma),Colonia,,15001,448
50355,15,Acambay De Ruiz Castaneda,El Capulin (Barrio El Capulin La Loma),Barrio,,15001,6594
50355,15,Acambay De Ruiz Castaneda,San Agustin La Loma,Rancheria,,15001,8673
50356,15,Acambay De Ruiz Castaneda,Las Mangas,Pueblo,,15001,443
50356,15,Acambay De Ruiz Castaneda,Los Toriles,Pueblo,,15001,444
50356,15,Acambay De Ruiz Castaneda,Gando,Pueblo,,15001,8674
50357,15,Acambay De Ruiz Castaneda,La Penita,Barrio,,15001,1
50357,15,Acambay De Ruiz Castaneda,Juando,Pueblo,,15001,433
50357,15,Acambay De Ruiz Castaneda,Los Charcos,Pueblo,,15001,434
50357,15,Acambay De Ruiz Castaneda,San Francisco Shaxni,Pueblo,,15001,436
50357,15,Acambay De Ruiz Castaneda,Agostadero (San Jose Agostadero),Pueblo,,15001,437
50357,15,Acambay De Ruiz Castaneda,Loma Del Fresno,Rancheria,,15001,6592
50360,15,Aculco,Aculco De Espinoza,Pueblo,,15003,466
50370,15,Aculco,Santa Ana Matlavat Primera Manzana,Colonia,,15003,3
50370,15,Aculco,Santa Ana Matlavat Segunda Seccion,Colonia,,15003,5
50370,15,Aculco,Gunyo Oriente,Pueblo,,15003,490
50370,15,Aculco,Santa Ana Matlavat Centro,Pueblo,,15003,491
50370,15,Aculco,Jurica,Pueblo,,15003,492
50370,15,Aculco,Encinillas,Ejido,,15003,6666
50370,15,Aculco,Santa Maria Nativitas Segundo Cuartel,Rancheria,,15003,8689
50370,15,Aculco,La Esperanza,Ejido,,15003,8699
50370,15,Aculco,San Francisquito,Ejido,,15003,8700
50370,15,Aculco,Taxtho,Ejido,,15003,8701
50373,15,Aculco,Arroyo Zarco,Pueblo,,15003,484
50373,15,Aculco,San Antonio Arroyo Zarco,Rancheria,,15003,6660
50373,15,Aculco,Las Lajas,Rancheria,,15003,6662
50374,15,Aculco,El Azafran Segunda Manzana,Rancheria,,15003,1
50374,15,Aculco,San Martin,Ejido,,15003,470
50374,15,Aculco,El Azafran Centro,Pueblo,,15003,489
50374,15,Aculco,El Azafran Tercera Manzana,Pueblo,,15003,7271
50375,15,Aculco,Fondo,Pueblo,,15003,475
50375,15,Aculco,El Bonxhi,Pueblo,,15003,476
50375,15,Aculco,Barrancas,Ejido,,15003,477
50375,15,Aculco,El Colorado,Rancheria,,15003,6669
50375,15,Aculco,Los Gavilanes,Pueblo,,15003,7270
50376,15,Aculco,La Soledad,Barrio,,15003,467
50376,15,Aculco,Santa Maria Nativitas,Pueblo,,15003,471
50376,15,Aculco,Las Animas,Ejido,,15003,8688
50376,15,Aculco,Decandeje,Rancheria,,15003,8690
50376,15,Aculco,Rancho Chapala,Ejido,,15003,8702
50376,15,Aculco,Decandeje (Chapala Ejido Decandeje),Ejido,,15003,8703
50380,15,Aculco,Gunyo Centro,Colonia,,15003,2
50380,15,Aculco,San Jeronimo,Barrio,,15003,469
50380,15,Aculco,La Soledad,Ejido,,15003,6663
50380,15,Aculco,Gunyo Poniente,Rancheria,,15003,6665
50383,15,Aculco,El Zethe El Llano,Rancheria,,15003,6
50383,15,Aculco,Santiago Oxtoc Toxhie,Pueblo,,15003,472
50383,15,Aculco,El Zethe (Jazmin),Pueblo,,15003,473
50383,15,Aculco,Santa Ana Oxtoc Toxhie,Rancheria,,15003,6659
50383,15,Aculco,Totolopan (Ejido De Totolopan),Barrio,,15003,6671
50383,15,Aculco,San Antonio El Zethe,Rancheria,,15003,8693
50384,15,Aculco,Nado Buenavista,Pueblo,,15003,468
50384,15,Aculco,Los Ailes,Rancheria,,15003,483
50385,15,Aculco,San Jeronimo,Ejido,,15003,479
50385,15,Aculco,El Tixhinu,Rancheria,,15003,481
50385,15,Aculco,San Joaquin Coscomatepec,Ejido,,15003,6670
50385,15,Aculco,Bimbo,Ejido,,15003,7277
50386,15,Aculco,San Joaquin Coscomatepec,Pueblo,,15003,478
50386,15,Aculco,San Antonio,Pueblo,,15003,482
50393,15,Aculco,Higuerillas B,Rancheria,,15003,4
50393,15,Aculco,Bane,Pueblo,,15003,485
50393,15,Aculco,Bane Primera Manzana,Ejido,,15003,6661
50393,15,Aculco,Higuerillas C,Rancheria,,15003,8234
50393,15,Aculco,Huizachal,Rancheria,,15003,8691
50394,15,Aculco,La Presita Segundo Cuartel,Rancheria,,15003,6664
50394,15,Aculco,Loma Alta Cabresteros,Rancheria,,15003,8692
50394,15,Aculco,La Estancia,Rancheria,,15003,8694
50395,15,Aculco,La Concepcion,Ejido,,15003,480
50396,15,Aculco,La Concepcion,Pueblo,,15003,487
50396,15,Aculco,San Lucas Totolmaloya,Pueblo,,15003,488
50396,15,Aculco,El Mogote,Rancheria,,15003,6668
50397,15,Aculco,San Pedro Denxhi Centro,Pueblo,,15003,486
50397,15,Aculco,San Pedro Denxhi Segundo Cuartel,Ejido,,15003,7273
50397,15,Aculco,Presa Del Tepozan,Pueblo,,15003,7275
50397,15,Aculco,La Pera,Ejido,,15003,8696
50397,15,Aculco,La Cofradia Grande,Rancheria,,15003,8697
50397,15,Aculco,El Rincon,Ejido,,15003,8698
50400,15,Temascalcingo,Temascalcingo De Jose Maria Velasco,Pueblo,,15085,504
50400,15,Temascalcingo,Del Calvario,Barrio,,15085,9279
50410,15,Temascalcingo,La Magdalena,Pueblo,,15085,496
50410,15,Temascalcingo,Maro,Barrio,,15085,497
50410,15,Temascalcingo,Puruahua,Barrio,,15085,6626
50410,15,Temascalcingo,La Magdalena Cruz Blanca,Barrio,,15085,7241
50410,15,Temascalcingo,Bonsho,Barrio,,15085,7243
50410,15,Temascalcingo,Del Socorro,Barrio,,15085,8209
50413,15,Temascalcingo,La Magdalena Bosha,Barrio,,15085,6628
50413,15,Temascalcingo,Ahuacatitlan Cuarto Y Quinto Cuartel,Rancheria,,15085,6634
50413,15,Temascalcingo,Ahuacatitlan Centro,Pueblo,,15085,8723
50414,15,Temascalcingo,San Mateo El Viejo,Pueblo,,15085,500
50414,15,Temascalcingo,San Pedro El Alto,Pueblo,,15085,501
50414,15,Temascalcingo,Santa Lucia (Ejido De San Mateo El Viejo),Rancheria,,15085,514
50414,15,Temascalcingo,La Loma De San Mateo,Rancheria,,15085,8720
50414,15,Temascalcingo,Barrio De Shelle,Rancheria,,15085,8721
50415,15,Temascalcingo,Andaro,Barrio,,15085,499
50415,15,Temascalcingo,La Corona,Colonia,,15085,515
50415,15,Temascalcingo,Puente,Barrio,,15085,7246
50420,15,Temascalcingo,Boshesda,Pueblo,,15085,495
50420,15,Temascalcingo,Santiago Coachochitlan,Pueblo,,15085,503
50420,15,Temascalcingo,Boqui,Barrio,,15085,7245
50420,15,Temascalcingo,Santiago Coachochitlan Barrio Del Rincon,Colonia,,15085,7250
50420,15,Temascalcingo,Mesa De Bombaro,Barrio,,15085,7251
50420,15,Temascalcingo,Bombaro,Barrio,,15085,7252
50420,15,Temascalcingo,Bachini,Barrio,,15085,7253
50423,15,Temascalcingo,Pastores Primer Barrio,Rancheria,,15085,498
50423,15,Temascalcingo,San Pedro Potla Centro,Pueblo,,15085,502
50423,15,Temascalcingo,San Pedro Potla Segundo Barrio,Rancheria,,15085,6621
50423,15,Temascalcingo,San Pedro Potla Primer Barrio Ejido,Rancheria,,15085,6622
50423,15,Temascalcingo,Los Pastores (Pastores Segundo Barrio),Rancheria,,15085,6627
50423,15,Temascalcingo,San Pedro Potla Tercer Barrio,Rancheria,,15085,7255
50423,15,Temascalcingo,San Pedro De La Loma,Rancheria,,15085,8722
50424,15,Temascalcingo,San Francisco Tepeolulco Colonia Lazaro Cardenas,Colonia,,15085,1
50424,15,Temascalcingo,San Francisco Tepeolulco,Pueblo,,15085,506
50424,15,Temascalcingo,Santa Ana Yenshu Centro,Pueblo,,15085,508
50424,15,Temascalcingo,Santa Ana Yenshu La Mesa,Rancheria,,15085,6619
50424,15,Temascalcingo,Santa Ana Yenshu Ejido,Rancheria,,15085,6620
50424,15,Temascalcingo,San Francisco Tepeolulco Tercer Barrio La Mesa,Barrio,,15085,6625
50424,15,Temascalcingo,San Francisco Tepeolulco Primer Barrio,Barrio,,15085,8716
50424,15,Temascalcingo,San Francisco Tepeolulco Segundo Barrio,Barrio,,15085,8717
50425,15,Temascalcingo,San Juanico El Alto (San Juanico),Pueblo,,15085,507
50425,15,Temascalcingo,San Juanico Centro,Rancheria,,15085,6623
50430,15,Temascalcingo,Juanacatlan,Pueblo,,15085,510
50433,15,Temascalcingo,La Huerta,Pueblo,,15085,513
50433,15,Temascalcingo,San Francisco Solis,Pueblo,,15085,526
50433,15,Temascalcingo,San Vicente Solis,Pueblo,,15085,527
50433,15,Temascalcingo,Cuadrilla,Barrio,,15085,7242
50434,15,Temascalcingo,Santa Maria Canchesda,Pueblo,,15085,509
50434,15,Temascalcingo,Mesa De Santiago (La Mesa),Pueblo,,15085,511
50434,15,Temascalcingo,Mesa De Bani,Pueblo,,15085,512
50434,15,Temascalcingo,La Estanzuela,Pueblo,,15085,6629
50434,15,Temascalcingo,Mesa De Los Garnica,Pueblo,,15085,7249
50434,15,Temascalcingo,Barrio Las Penas,Pueblo,,15085,7256
50434,15,Temascalcingo,Los Chamacueros,Rancheria,,15085,7257
50435,15,Temascalcingo,Estacion Solis (Estacion Alberto Garduno),Pueblo,,15085,7244
50440,15,Temascalcingo,Pueblo Nuevo Solis (La Estancia),Pueblo,,15085,516
50443,15,Temascalcingo,Santa Rosa Solis,Rancheria,,15085,520
50443,15,Temascalcingo,San Miguel Solis,Pueblo,,15085,521
50443,15,Temascalcingo,Santa Maria Solis,Pueblo,,15085,522
50443,15,Temascalcingo,San Jose Solis,Rancheria,,15085,6624
50443,15,Temascalcingo,Ex-Hacienda De Solis,Pueblo,,15085,6630
50443,15,Temascalcingo,Los Pinos,Rancheria,,15085,8719
50444,15,Temascalcingo,San Nicolas Solis,Pueblo,,15085,519
50444,15,Temascalcingo,Cerritos De Cardenas,Rancheria,,15085,6632
50444,15,Temascalcingo,Calderas,Rancheria,,15085,6633
50444,15,Temascalcingo,Mogote De La Campana,Rancheria,,15085,8718
50445,15,Temascalcingo,El Rodeo,Rancheria,,15085,6631
50445,15,Temascalcingo,La Mesa Del Venado,Pueblo,,15085,7239
50445,15,Temascalcingo,Pozo De Las Palomas,Rancheria,,15085,7240
50446,15,Temascalcingo,San Antonio Solis,Pueblo,,15085,517
50446,15,Temascalcingo,San Jose Los Reyes,Pueblo,,15085,7237
50446,15,Temascalcingo,El Garay,Pueblo,,15085,7238
50447,15,Temascalcingo,San Jose Ixtapa,Pueblo,,15085,523
50447,15,Temascalcingo,El Tejocote (La Loma),Rancheria,,15085,524
50447,15,Temascalcingo,Guadalupe Ixtapa,Pueblo,,15085,525
50447,15,Temascalcingo,Ixtapa,Pueblo,,15085,7236
50450,15,Atlacomulco,Atlacomulco De Fabela Centro,Colonia,,15014,528
50453,15,Atlacomulco,Felipe Urena,Colonia,,15014,5223
50453,15,Atlacomulco,Morelos,Colonia,,15014,5237
50453,15,Atlacomulco,Bongoni,Colonia,,15014,6184
50453,15,Atlacomulco,2 De Abril,Colonia,,15014,8152
50453,15,Atlacomulco,El Arbolito,Colonia,,15014,8273
50454,15,Atlacomulco,2Da. Seccion Electricistas,Fraccionamiento,,15014,5224
50454,15,Atlacomulco,El Calvario,Colonia,,15014,5226
50454,15,Atlacomulco,Isidro Fabela,Colonia,,15014,5228
50454,15,Atlacomulco,San Martin,Colonia,,15014,6183
50454,15,Atlacomulco,Granjas,Colonia,,15014,8245
50455,15,Atlacomulco,Quinta Mercedes,Fraccionamiento,,15014,1
50455,15,Atlacomulco,Cuatro Milpas,Colonia,,15014,5230
50455,15,Atlacomulco,La Mora,Colonia,,15014,5231
50455,15,Atlacomulco,Atlavilla,Fraccionamiento,,15014,5232
50455,15,Atlacomulco,Miguel Portillo Saldana,Fraccionamiento,,15014,5235
50455,15,Atlacomulco,Jose Vasconcelos,Fraccionamiento,,15014,6186
50455,15,Atlacomulco,Las Mercedes,Colonia,,15014,8151
50455,15,Atlacomulco,Las Fuentes,Colonia,,15014,8153
50455,15,Atlacomulco,La Ascension,Colonia,,15014,8154
50455,15,Atlacomulco,Valle De Los Sauces,Fraccionamiento,,15014,8659
50455,15,Atlacomulco,Issemym,Fraccionamiento,,15014,8827
50456,15,Atlacomulco,Rio Lerma (Tic Ti),Colonia,,15014,5072
50457,15,Atlacomulco,La Garita,Colonia,,15014,5233
50457,15,Atlacomulco,El Jazmin,Colonia,,15014,6185
50457,15,Atlacomulco,Atenas,Colonia,,15014,8246
50457,15,Atlacomulco,La Cruz,Colonia,,15014,8247
50457,15,Atlacomulco,Ampliacion La Garita,Colonia,,15014,8248
50458,15,Atlacomulco,Parque Industrial Atlacomulco,Zona Industrial,,15014,8488
50460,15,Atlacomulco,San Bartolo Lanzados,Pueblo,,15014,533
50460,15,Atlacomulco,Lagunita Cantashi,Rancheria,,15014,7096
50463,15,Atlacomulco,Cerrito Colorado,Pueblo,,15014,547
50463,15,Atlacomulco,Tierras Blancas,Pueblo,,15014,548
50464,15,Atlacomulco,Diximoxi,Pueblo,,15014,549
50464,15,Atlacomulco,San Bartolo El Arenal,Pueblo,,15014,551
50464,15,Atlacomulco,Maye El Fresno,Rancheria,,15014,7098
50465,15,Atlacomulco,La Mesa De Chosto,Pueblo,,15014,542
50465,15,Atlacomulco,Santo Domingo Shomeje,Pueblo,,15014,543
50466,15,Atlacomulco,Chosto De Los Jarros,Pueblo,,15014,531
50470,15,Atlacomulco,San Pablo Atotonilco,Pueblo,,15014,529
50473,15,Atlacomulco,El Salto,Pueblo,,15014,553
50473,15,Atlacomulco,Monte Maria (El Nogal),Rancheria,,15014,7100
50474,15,Atlacomulco,El Rincon De La Candelaria,Pueblo,,15014,532
50474,15,Atlacomulco,Tecoac (Santa Maria Nativitas),Pueblo,,15014,540
50475,15,Atlacomulco,San Jose Del Tunal,Pueblo,,15014,535
50475,15,Atlacomulco,San Ignacio De Loyola,Pueblo,,15014,554
50475,15,Atlacomulco,San Luis Boro,Pueblo,,15014,555
50476,15,Atlacomulco,Dolores La Joya,Pueblo,,15014,552
50476,15,Atlacomulco,El Magueyal,Rancheria,,15014,7099
50480,15,Atlacomulco,San Francisco Chalchihuapan,Pueblo,,15014,558
50483,15,Atlacomulco,San Felipe Pueblo Nuevo,Pueblo,,15014,556
50483,15,Atlacomulco,Santiago Acutzilapan,Pueblo,,15014,560
50484,15,Atlacomulco,San Antonio Enchisi,Pueblo,,15014,557
50485,15,Atlacomulco,San Pedro Del Rosal,Pueblo,,15014,559
50486,15,Atlacomulco,Nueva Espana (Ejido San Lorenzo Tlacotepec),Colonia,,15014,2
50486,15,Atlacomulco,Las Manzanas (La Joya),Rancheria,,15014,3
50486,15,Atlacomulco,San Lorenzo Tlacotepec,Pueblo,,15014,538
50486,15,Atlacomulco,Santa Cruz Bombatevi,Pueblo,,15014,539
50486,15,Atlacomulco,Cuendo,Pueblo,,15014,546
50486,15,Atlacomulco,El Espejel,Rancheria,,15014,7097
50487,15,Atlacomulco,La Palma,Pueblo,,15014,550
50487,15,Atlacomulco,Las Tarrias,Rancheria,,15014,6745
50487,15,Atlacomulco,Bombatevi (Ejido Santa Cruz Bombatevi),Ejido,,15014,6746
50490,15,Atlacomulco,San Juan De Los Jarros,Pueblo,,15014,537
50493,15,Atlacomulco,Bobashi De Guadalupe,Pueblo,,15014,530
